"main_optuna_fix_3.py --pretrained_path /scratch/connectome/study_group/VAE_ADHD/junbeom_weights/UKByAa64a.pth --mode finetuning --train_num 80 --layer_control tune_all --stratify strat --random_seed 0 --task ABCD_sex --input_option yAware --batch_size 64 --save_path finetune_ABCD_fix_3_early_loss --binary_class True --run_where lab --early_criteria loss"
{"epoch": 0, "training_loss": 56.65742778778076, "training_acc": 45.0, "val_loss": 15.880447626113892, "val_acc": 45.0, "val_auroc": 0.364, "time": 15.98}
{"epoch": 1, "training_loss": 57.41937732696533, "training_acc": 53.75, "val_loss": 14.70685362815857, "val_acc": 55.0, "val_auroc": 0.263, "time": 32.16}
{"epoch": 2, "training_loss": 62.07524299621582, "training_acc": 48.75, "val_loss": 15.178321599960327, "val_acc": 55.0, "val_auroc": 0.616, "time": 48.25}
{"epoch": 3, "training_loss": 63.43174934387207, "training_acc": 51.25, "val_loss": 14.285180568695068, "val_acc": 55.0, "val_auroc": 0.626, "time": 64.69}
{"epoch": 4, "training_loss": 56.28304195404053, "training_acc": 48.75, "val_loss": 13.781875371932983, "val_acc": 55.0, "val_auroc": 0.535, "time": 81.47}
{"epoch": 5, "training_loss": 55.33644771575928, "training_acc": 51.25, "val_loss": 13.820266723632812, "val_acc": 55.0, "val_auroc": 0.556, "time": 97.54}
{"epoch": 6, "training_loss": 56.10479927062988, "training_acc": 51.25, "val_loss": 13.982816934585571, "val_acc": 55.0, "val_auroc": 0.475, "time": 113.41}
{"epoch": 7, "training_loss": 55.5895938873291, "training_acc": 48.75, "val_loss": 13.932616710662842, "val_acc": 55.0, "val_auroc": 0.374, "time": 129.19}
{"epoch": 8, "training_loss": 56.20061016082764, "training_acc": 43.75, "val_loss": 13.86433482170105, "val_acc": 55.0, "val_auroc": 0.465, "time": 144.82}
{"epoch": 9, "training_loss": 55.401973724365234, "training_acc": 56.25, "val_loss": 14.103392362594604, "val_acc": 55.0, "val_auroc": 0.505, "time": 160.87}
{"epoch": 10, "training_loss": 55.55538749694824, "training_acc": 48.75, "val_loss": 13.781027793884277, "val_acc": 55.0, "val_auroc": 0.535, "time": 177.12}
{"epoch": 11, "training_loss": 55.2347412109375, "training_acc": 51.25, "val_loss": 13.852863311767578, "val_acc": 55.0, "val_auroc": 0.455, "time": 192.3}
{"epoch": 12, "training_loss": 56.728766441345215, "training_acc": 51.25, "val_loss": 13.811177015304565, "val_acc": 55.0, "val_auroc": 0.394, "time": 207.62}
{"epoch": 13, "training_loss": 55.99665355682373, "training_acc": 51.25, "val_loss": 13.885577917098999, "val_acc": 55.0, "val_auroc": 0.394, "time": 224.0}
{"epoch": 14, "training_loss": 55.32564353942871, "training_acc": 52.5, "val_loss": 14.217246770858765, "val_acc": 55.0, "val_auroc": 0.434, "time": 240.91}
{"epoch": 15, "training_loss": 56.35431098937988, "training_acc": 48.75, "val_loss": 13.954285383224487, "val_acc": 55.0, "val_auroc": 0.455, "time": 256.72}
{"epoch": 16, "training_loss": 55.11433982849121, "training_acc": 56.25, "val_loss": 13.780397176742554, "val_acc": 55.0, "val_auroc": 0.465, "time": 274.3}
{"epoch": 17, "training_loss": 56.06183433532715, "training_acc": 51.25, "val_loss": 13.816622495651245, "val_acc": 55.0, "val_auroc": 0.525, "time": 290.27}
{"epoch": 18, "training_loss": 56.0798282623291, "training_acc": 51.25, "val_loss": 13.776335716247559, "val_acc": 55.0, "val_auroc": 0.545, "time": 306.43}
{"epoch": 19, "training_loss": 55.22122669219971, "training_acc": 51.25, "val_loss": 14.065490961074829, "val_acc": 55.0, "val_auroc": 0.444, "time": 322.19}
{"epoch": 20, "training_loss": 55.98599720001221, "training_acc": 48.75, "val_loss": 14.202532768249512, "val_acc": 55.0, "val_auroc": 0.364, "time": 337.62}
{"epoch": 21, "training_loss": 55.95018482208252, "training_acc": 48.75, "val_loss": 13.882361650466919, "val_acc": 55.0, "val_auroc": 0.313, "time": 353.2}
{"epoch": 22, "training_loss": 55.43028450012207, "training_acc": 48.75, "val_loss": 13.772146701812744, "val_acc": 55.0, "val_auroc": 0.354, "time": 368.73}
{"epoch": 23, "training_loss": 55.5615234375, "training_acc": 51.25, "val_loss": 13.774696588516235, "val_acc": 55.0, "val_auroc": 0.303, "time": 384.19}
