"main_optuna_fix_3.py --pretrained_path /scratch/connectome/study_group/VAE_ADHD/junbeom_weights/UKByAa64a.pth --mode finetuning --train_num 80 --layer_control tune_all --stratify strat --random_seed 0 --task ABCD_sex --input_option yAware --batch_size 64 --save_path finetune_ABCD_fix_3_early_loss --binary_class True --run_where lab --early_criteria loss"
{"epoch": 0, "training_loss": 55.3914794921875, "training_acc": 48.75, "val_loss": 13.882744312286377, "val_acc": 55.0, "val_auroc": 0.556, "time": 11.13}
{"epoch": 1, "training_loss": 55.584611892700195, "training_acc": 51.25, "val_loss": 13.848114013671875, "val_acc": 55.0, "val_auroc": 0.515, "time": 21.69}
{"epoch": 2, "training_loss": 55.43872928619385, "training_acc": 52.5, "val_loss": 13.756551742553711, "val_acc": 55.0, "val_auroc": 0.535, "time": 32.08}
{"epoch": 3, "training_loss": 55.22327709197998, "training_acc": 52.5, "val_loss": 13.73680830001831, "val_acc": 55.0, "val_auroc": 0.636, "time": 42.44}
{"epoch": 4, "training_loss": 55.498647689819336, "training_acc": 52.5, "val_loss": 13.730295896530151, "val_acc": 55.0, "val_auroc": 0.687, "time": 52.78}
{"epoch": 5, "training_loss": 55.40721893310547, "training_acc": 52.5, "val_loss": 13.715331554412842, "val_acc": 55.0, "val_auroc": 0.657, "time": 63.15}
{"epoch": 6, "training_loss": 55.244845390319824, "training_acc": 52.5, "val_loss": 13.708540201187134, "val_acc": 55.0, "val_auroc": 0.657, "time": 73.48}
{"epoch": 7, "training_loss": 55.19656181335449, "training_acc": 52.5, "val_loss": 13.702172040939331, "val_acc": 55.0, "val_auroc": 0.687, "time": 84.08}
{"epoch": 8, "training_loss": 55.17746162414551, "training_acc": 52.5, "val_loss": 13.699430227279663, "val_acc": 55.0, "val_auroc": 0.687, "time": 94.61}
{"epoch": 9, "training_loss": 55.08538818359375, "training_acc": 52.5, "val_loss": 13.709162473678589, "val_acc": 55.0, "val_auroc": 0.717, "time": 104.73}
{"epoch": 10, "training_loss": 55.24899101257324, "training_acc": 52.5, "val_loss": 13.738216161727905, "val_acc": 55.0, "val_auroc": 0.667, "time": 114.66}
{"epoch": 11, "training_loss": 55.094913482666016, "training_acc": 52.5, "val_loss": 13.74106764793396, "val_acc": 55.0, "val_auroc": 0.677, "time": 124.64}
{"epoch": 12, "training_loss": 55.097848892211914, "training_acc": 52.5, "val_loss": 13.72642993927002, "val_acc": 55.0, "val_auroc": 0.667, "time": 134.49}
{"epoch": 13, "training_loss": 54.86989974975586, "training_acc": 52.5, "val_loss": 13.705838918685913, "val_acc": 55.0, "val_auroc": 0.636, "time": 144.38}
{"epoch": 14, "training_loss": 54.88649368286133, "training_acc": 52.5, "val_loss": 13.68484377861023, "val_acc": 55.0, "val_auroc": 0.606, "time": 154.52}
{"epoch": 15, "training_loss": 54.58695411682129, "training_acc": 52.5, "val_loss": 13.660049438476562, "val_acc": 55.0, "val_auroc": 0.667, "time": 164.56}
{"epoch": 16, "training_loss": 54.88959503173828, "training_acc": 52.5, "val_loss": 13.669530153274536, "val_acc": 55.0, "val_auroc": 0.697, "time": 174.48}
{"epoch": 17, "training_loss": 55.27124309539795, "training_acc": 52.5, "val_loss": 13.69053602218628, "val_acc": 55.0, "val_auroc": 0.687, "time": 184.39}
{"epoch": 18, "training_loss": 54.76566696166992, "training_acc": 52.5, "val_loss": 13.669387102127075, "val_acc": 55.0, "val_auroc": 0.667, "time": 195.72}
{"epoch": 19, "training_loss": 54.73925971984863, "training_acc": 52.5, "val_loss": 13.668389320373535, "val_acc": 55.0, "val_auroc": 0.657, "time": 206.06}
{"epoch": 20, "training_loss": 54.55984020233154, "training_acc": 52.5, "val_loss": 13.727935552597046, "val_acc": 55.0, "val_auroc": 0.606, "time": 215.89}
{"epoch": 21, "training_loss": 54.88181495666504, "training_acc": 57.5, "val_loss": 13.712548017501831, "val_acc": 55.0, "val_auroc": 0.677, "time": 225.63}
{"epoch": 22, "training_loss": 54.53840446472168, "training_acc": 66.25, "val_loss": 13.654279708862305, "val_acc": 55.0, "val_auroc": 0.687, "time": 235.93}
{"epoch": 23, "training_loss": 54.422922134399414, "training_acc": 56.25, "val_loss": 13.629648685455322, "val_acc": 55.0, "val_auroc": 0.697, "time": 246.17}
{"epoch": 24, "training_loss": 54.401859283447266, "training_acc": 52.5, "val_loss": 13.631492853164673, "val_acc": 55.0, "val_auroc": 0.707, "time": 255.92}
{"epoch": 25, "training_loss": 54.49673843383789, "training_acc": 52.5, "val_loss": 13.644286394119263, "val_acc": 55.0, "val_auroc": 0.727, "time": 265.84}
{"epoch": 26, "training_loss": 54.83696365356445, "training_acc": 52.5, "val_loss": 13.638067245483398, "val_acc": 55.0, "val_auroc": 0.707, "time": 275.63}
{"epoch": 27, "training_loss": 54.15105056762695, "training_acc": 52.5, "val_loss": 13.596630096435547, "val_acc": 55.0, "val_auroc": 0.727, "time": 285.72}
{"epoch": 28, "training_loss": 54.215638160705566, "training_acc": 52.5, "val_loss": 13.609459400177002, "val_acc": 55.0, "val_auroc": 0.687, "time": 295.63}
{"epoch": 29, "training_loss": 54.19865608215332, "training_acc": 52.5, "val_loss": 13.66504192352295, "val_acc": 55.0, "val_auroc": 0.707, "time": 305.44}
{"epoch": 30, "training_loss": 53.868947982788086, "training_acc": 73.75, "val_loss": 13.578294515609741, "val_acc": 55.0, "val_auroc": 0.697, "time": 315.64}
{"epoch": 31, "training_loss": 53.95579147338867, "training_acc": 55.0, "val_loss": 13.542426824569702, "val_acc": 55.0, "val_auroc": 0.677, "time": 325.84}
{"epoch": 32, "training_loss": 53.14211654663086, "training_acc": 53.75, "val_loss": 13.594883680343628, "val_acc": 55.0, "val_auroc": 0.667, "time": 335.75}
{"epoch": 33, "training_loss": 53.46387004852295, "training_acc": 77.5, "val_loss": 13.646985292434692, "val_acc": 55.0, "val_auroc": 0.646, "time": 345.78}
{"epoch": 34, "training_loss": 53.336748123168945, "training_acc": 80.0, "val_loss": 13.569740056991577, "val_acc": 55.0, "val_auroc": 0.626, "time": 355.56}
{"epoch": 35, "training_loss": 52.64561748504639, "training_acc": 60.0, "val_loss": 13.575363159179688, "val_acc": 55.0, "val_auroc": 0.606, "time": 365.39}
{"epoch": 36, "training_loss": 52.59678268432617, "training_acc": 62.5, "val_loss": 13.681741952896118, "val_acc": 55.0, "val_auroc": 0.616, "time": 375.37}
{"epoch": 37, "training_loss": 52.25843143463135, "training_acc": 76.25, "val_loss": 13.615518808364868, "val_acc": 55.0, "val_auroc": 0.606, "time": 385.2}
{"epoch": 38, "training_loss": 51.34098148345947, "training_acc": 81.25, "val_loss": 13.61649751663208, "val_acc": 55.0, "val_auroc": 0.606, "time": 394.84}
{"epoch": 39, "training_loss": 52.76174545288086, "training_acc": 56.25, "val_loss": 13.556894063949585, "val_acc": 55.0, "val_auroc": 0.616, "time": 404.59}
{"epoch": 40, "training_loss": 51.74138259887695, "training_acc": 61.25, "val_loss": 14.044407606124878, "val_acc": 55.0, "val_auroc": 0.596, "time": 414.31}
{"epoch": 41, "training_loss": 52.804542541503906, "training_acc": 56.25, "val_loss": 13.87363076210022, "val_acc": 55.0, "val_auroc": 0.616, "time": 424.08}
