"main_modify.py --pretrained_path None --mode finetuning --train_num 100 --layer_control tune_all --stratify strat --random_seed 0 --task ABCD_sex --input_option BT_org --learning_rate 1e-4 --batch_size 16 --weight_decay 1e-2 --BN inst --save_path finetune_results_InstanceBN --run_where lab"
{"epoch": 0, "training_loss": 0.7142609429359436, "training_acc": 47.0, "val_loss": 0.7017938733100891, "val_acc": 48.0}
{"epoch": 1, "training_loss": 0.7024012041091919, "training_acc": 36.0, "val_loss": 0.6927374625205993, "val_acc": 52.0}
{"epoch": 2, "training_loss": 0.6955488395690917, "training_acc": 53.0, "val_loss": 0.6936355900764465, "val_acc": 52.0}
{"epoch": 3, "training_loss": 0.6976360058784485, "training_acc": 53.0, "val_loss": 0.6927788901329041, "val_acc": 52.0}
{"epoch": 4, "training_loss": 0.6922424364089966, "training_acc": 53.0, "val_loss": 0.6921215367317199, "val_acc": 52.0}
{"epoch": 5, "training_loss": 0.6956593656539917, "training_acc": 53.0, "val_loss": 0.6924929571151733, "val_acc": 52.0}
{"epoch": 6, "training_loss": 0.6919744825363159, "training_acc": 53.0, "val_loss": 0.6922469925880432, "val_acc": 52.0}
{"epoch": 7, "training_loss": 0.6945098781585693, "training_acc": 53.0, "val_loss": 0.6922535872459412, "val_acc": 52.0}
{"epoch": 8, "training_loss": 0.6930178213119507, "training_acc": 53.0, "val_loss": 0.6932042336463928, "val_acc": 52.0}
{"epoch": 9, "training_loss": 0.6951910543441773, "training_acc": 53.0, "val_loss": 0.692010133266449, "val_acc": 52.0}
{"epoch": 10, "training_loss": 0.6931536364555358, "training_acc": 53.0, "val_loss": 0.6925621151924133, "val_acc": 52.0}
{"epoch": 11, "training_loss": 0.6982556891441345, "training_acc": 42.0, "val_loss": 0.6912791395187378, "val_acc": 52.0}
{"epoch": 12, "training_loss": 0.6935197877883911, "training_acc": 53.0, "val_loss": 0.6927419066429138, "val_acc": 52.0}
{"epoch": 13, "training_loss": 0.6919028902053833, "training_acc": 53.0, "val_loss": 0.6926500248908997, "val_acc": 52.0}
{"epoch": 14, "training_loss": 0.6961824226379395, "training_acc": 41.0, "val_loss": 0.6921550011634827, "val_acc": 52.0}
{"epoch": 15, "training_loss": 0.6950931572914123, "training_acc": 53.0, "val_loss": 0.6924460363388062, "val_acc": 52.0}
{"epoch": 16, "training_loss": 0.6929615497589111, "training_acc": 53.0, "val_loss": 0.6920917177200318, "val_acc": 52.0}
{"epoch": 17, "training_loss": 0.6928004932403564, "training_acc": 53.0, "val_loss": 0.692334942817688, "val_acc": 52.0}
{"epoch": 18, "training_loss": 0.6920572447776795, "training_acc": 53.0, "val_loss": 0.6929042887687683, "val_acc": 52.0}
{"epoch": 19, "training_loss": 0.691914587020874, "training_acc": 53.0, "val_loss": 0.693636486530304, "val_acc": 52.0}
{"epoch": 20, "training_loss": 0.6924419403076172, "training_acc": 53.0, "val_loss": 0.6946541547775269, "val_acc": 52.0}
{"epoch": 21, "training_loss": 0.6915874934196472, "training_acc": 53.0, "val_loss": 0.6920487427711487, "val_acc": 52.0}
{"epoch": 22, "training_loss": 0.694028890132904, "training_acc": 44.0, "val_loss": 0.6920638656616211, "val_acc": 64.0}
{"epoch": 23, "training_loss": 0.6920904016494751, "training_acc": 55.0, "val_loss": 0.6924617338180542, "val_acc": 52.0}
{"epoch": 24, "training_loss": 0.6922711443901062, "training_acc": 53.0, "val_loss": 0.6929465436935425, "val_acc": 52.0}
{"epoch": 25, "training_loss": 0.6930571341514588, "training_acc": 53.0, "val_loss": 0.6935499668121338, "val_acc": 52.0}
{"epoch": 26, "training_loss": 0.6931366491317749, "training_acc": 53.0, "val_loss": 0.692166965007782, "val_acc": 52.0}
{"epoch": 27, "training_loss": 0.6923280668258667, "training_acc": 53.0, "val_loss": 0.6935744976997376, "val_acc": 52.0}
{"epoch": 28, "training_loss": 0.6939718818664551, "training_acc": 53.0, "val_loss": 0.693706476688385, "val_acc": 52.0}
{"epoch": 29, "training_loss": 0.6972535252571106, "training_acc": 53.0, "val_loss": 0.6923343253135681, "val_acc": 52.0}
{"epoch": 30, "training_loss": 0.6971145343780517, "training_acc": 43.0, "val_loss": 0.6923776340484619, "val_acc": 52.0}
