"main_optuna.py --pretrained_path /scratch/connectome/study_group/VAE_ADHD/junbeom_weights/UKByAa64a.pth --mode finetuning --train_num 80 --layer_control tune_all --stratify strat --random_seed 0 --task ABCD_sex --input_option yAware --batch_size 64 --save_path finetune_ABCD_fix_3_early_loss --binary_class True --run_where lab --early_criteria loss"
{"epoch": 0, "training_loss": 55.57090663909912, "training_acc": 43.75, "val_loss": 13.84661316871643, "val_acc": 55.0, "val_auroc": 0.465, "time": 19.44}
{"epoch": 1, "training_loss": 55.46629810333252, "training_acc": 50.0, "val_loss": 13.80782961845398, "val_acc": 55.0, "val_auroc": 0.596, "time": 37.74}
{"epoch": 2, "training_loss": 55.26079082489014, "training_acc": 50.0, "val_loss": 13.780258893966675, "val_acc": 55.0, "val_auroc": 0.566, "time": 56.33}
{"epoch": 3, "training_loss": 55.046324729919434, "training_acc": 51.25, "val_loss": 13.812121152877808, "val_acc": 55.0, "val_auroc": 0.566, "time": 73.88}
{"epoch": 4, "training_loss": 55.276893615722656, "training_acc": 52.5, "val_loss": 13.848481178283691, "val_acc": 55.0, "val_auroc": 0.424, "time": 90.69}
{"epoch": 5, "training_loss": 55.291131019592285, "training_acc": 51.25, "val_loss": 13.82055401802063, "val_acc": 55.0, "val_auroc": 0.515, "time": 107.94}
{"epoch": 6, "training_loss": 55.1939640045166, "training_acc": 55.0, "val_loss": 13.835580348968506, "val_acc": 55.0, "val_auroc": 0.515, "time": 124.94}
{"epoch": 7, "training_loss": 55.03854942321777, "training_acc": 56.25, "val_loss": 13.777077198028564, "val_acc": 55.0, "val_auroc": 0.626, "time": 142.3}
{"epoch": 8, "training_loss": 55.061405181884766, "training_acc": 53.75, "val_loss": 13.769220113754272, "val_acc": 55.0, "val_auroc": 0.606, "time": 159.16}
{"epoch": 9, "training_loss": 54.88533115386963, "training_acc": 52.5, "val_loss": 13.769625425338745, "val_acc": 55.0, "val_auroc": 0.697, "time": 175.89}
{"epoch": 10, "training_loss": 54.81875038146973, "training_acc": 57.5, "val_loss": 13.768913745880127, "val_acc": 55.0, "val_auroc": 0.697, "time": 195.75}
{"epoch": 11, "training_loss": 54.60311508178711, "training_acc": 65.0, "val_loss": 13.735109567642212, "val_acc": 55.0, "val_auroc": 0.707, "time": 212.59}
{"epoch": 12, "training_loss": 54.53225898742676, "training_acc": 57.5, "val_loss": 13.713964223861694, "val_acc": 55.0, "val_auroc": 0.667, "time": 229.61}
{"epoch": 13, "training_loss": 54.33452224731445, "training_acc": 63.75, "val_loss": 13.7498939037323, "val_acc": 55.0, "val_auroc": 0.606, "time": 246.92}
{"epoch": 14, "training_loss": 54.17156219482422, "training_acc": 70.0, "val_loss": 13.737921714782715, "val_acc": 55.0, "val_auroc": 0.566, "time": 264.52}
{"epoch": 15, "training_loss": 53.934078216552734, "training_acc": 68.75, "val_loss": 13.742436170578003, "val_acc": 55.0, "val_auroc": 0.525, "time": 280.58}
{"epoch": 16, "training_loss": 53.68488883972168, "training_acc": 62.5, "val_loss": 13.696088790893555, "val_acc": 55.0, "val_auroc": 0.586, "time": 298.38}
{"epoch": 17, "training_loss": 53.43610763549805, "training_acc": 60.0, "val_loss": 13.785760402679443, "val_acc": 55.0, "val_auroc": 0.606, "time": 314.99}
{"epoch": 18, "training_loss": 53.75167751312256, "training_acc": 76.25, "val_loss": 13.652735948562622, "val_acc": 55.0, "val_auroc": 0.606, "time": 332.11}
{"epoch": 19, "training_loss": 52.969940185546875, "training_acc": 70.0, "val_loss": 13.624902963638306, "val_acc": 55.0, "val_auroc": 0.657, "time": 348.74}
