"main_modify.py --pretrained_path None --mode finetuning --train_num 20 --layer_control tune_all --stratify strat --random_seed 0 --task ADNI_sex --input_option yAware --learning_rate 1e-4 --batch_size 16 --weight_decay 1e-6 --BN inst --save_path finetune_results_InstanceBN"
{"epoch": 0, "training_loss": 0.6968835353851318, "training_acc": 50.0, "val_loss": 0.6929008960723877, "val_acc": 60.0}
{"epoch": 1, "training_loss": 0.6897852897644043, "training_acc": 75.0, "val_loss": 0.7188926339149475, "val_acc": 40.0}
{"epoch": 2, "training_loss": 0.6906476736068725, "training_acc": 55.0, "val_loss": 0.7169084548950195, "val_acc": 40.0}
{"epoch": 3, "training_loss": 0.684638786315918, "training_acc": 55.0, "val_loss": 0.7052556872367859, "val_acc": 40.0}
{"epoch": 4, "training_loss": 0.6853135824203491, "training_acc": 55.0, "val_loss": 0.7059269547462463, "val_acc": 40.0}
{"epoch": 5, "training_loss": 0.6847057938575745, "training_acc": 55.0, "val_loss": 0.7079424262046814, "val_acc": 40.0}
{"epoch": 6, "training_loss": 0.6847739219665527, "training_acc": 55.0, "val_loss": 0.7173413038253784, "val_acc": 40.0}
{"epoch": 7, "training_loss": 0.6805073261260987, "training_acc": 55.0, "val_loss": 0.7394289970397949, "val_acc": 40.0}
{"epoch": 8, "training_loss": 0.6860275506973267, "training_acc": 55.0, "val_loss": 0.7519952058792114, "val_acc": 40.0}
{"epoch": 9, "training_loss": 0.6872419714927673, "training_acc": 55.0, "val_loss": 0.7413657307624817, "val_acc": 40.0}
{"epoch": 10, "training_loss": 0.6888669729232788, "training_acc": 55.0, "val_loss": 0.7352903485298157, "val_acc": 40.0}
{"epoch": 11, "training_loss": 0.6834564328193664, "training_acc": 55.0, "val_loss": 0.7446815967559814, "val_acc": 40.0}
{"epoch": 12, "training_loss": 0.687280797958374, "training_acc": 55.0, "val_loss": 0.7430991530418396, "val_acc": 40.0}
{"epoch": 13, "training_loss": 0.679452657699585, "training_acc": 55.0, "val_loss": 0.7180752754211426, "val_acc": 40.0}
{"epoch": 14, "training_loss": 0.6846879959106446, "training_acc": 55.0, "val_loss": 0.7022843360900879, "val_acc": 40.0}
{"epoch": 15, "training_loss": 0.6879292130470276, "training_acc": 55.0, "val_loss": 0.7028877139091492, "val_acc": 40.0}
{"epoch": 16, "training_loss": 0.6900261163711547, "training_acc": 55.0, "val_loss": 0.7070518732070923, "val_acc": 40.0}
{"epoch": 17, "training_loss": 0.6857542753219604, "training_acc": 55.0, "val_loss": 0.7087997794151306, "val_acc": 40.0}
{"epoch": 18, "training_loss": 0.6848855257034302, "training_acc": 55.0, "val_loss": 0.7180497646331787, "val_acc": 40.0}
{"epoch": 19, "training_loss": 0.6834876298904419, "training_acc": 55.0, "val_loss": 0.7223716974258423, "val_acc": 40.0}
