"main_modify.py --pretrained_path None --mode finetuning --train_num 100 --layer_control tune_all --stratify strat --random_seed 8 --task ADNI_sex --input_option yAware --learning_rate 1e-2 --batch_size 16 --weight_decay 1e-5 --BN inst --save_path finetune_results_InstanceBN --run_where lab"
{"epoch": 0, "training_loss": 1.0218369674682617, "training_acc": 53.0, "val_loss": 0.7143323922157288, "val_acc": 48.0}
{"epoch": 1, "training_loss": 0.7662555742263794, "training_acc": 45.0, "val_loss": 0.6930069351196289, "val_acc": 52.0}
{"epoch": 2, "training_loss": 0.7214200115203857, "training_acc": 51.0, "val_loss": 0.7715413236618042, "val_acc": 52.0}
{"epoch": 3, "training_loss": 0.8836115574836731, "training_acc": 41.0, "val_loss": 0.7307143497467041, "val_acc": 52.0}
{"epoch": 4, "training_loss": 0.7608037900924682, "training_acc": 57.0, "val_loss": 1.2196103715896607, "val_acc": 48.0}
{"epoch": 5, "training_loss": 0.9917475032806397, "training_acc": 47.0, "val_loss": 0.8724274253845214, "val_acc": 52.0}
{"epoch": 6, "training_loss": 0.773241400718689, "training_acc": 49.0, "val_loss": 0.6988359951972961, "val_acc": 48.0}
{"epoch": 7, "training_loss": NaN, "training_acc": 52.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 8, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 9, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 10, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 11, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 12, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 13, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 14, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 15, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 16, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 17, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 18, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 19, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 20, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 21, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 22, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 23, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 24, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 25, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 26, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 27, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 28, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 29, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 30, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 31, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 32, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 33, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 34, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 35, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 36, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 37, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 38, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 39, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 40, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 41, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 42, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 43, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 44, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 45, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 46, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 47, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 48, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 49, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 50, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 51, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 52, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 53, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 54, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 55, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 56, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 57, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 58, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 59, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 60, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 61, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 62, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 63, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 64, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 65, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 66, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 67, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 68, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 69, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 70, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 71, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 72, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 73, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 74, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 75, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 76, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 77, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 78, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
{"epoch": 79, "training_loss": NaN, "training_acc": 49.0, "val_loss": NaN, "val_acc": 52.0}
