"main_modify.py --pretrained_path None --mode finetuning --train_num 100 --layer_control tune_all --stratify strat --random_seed 1 --task ABCD_sex --input_option BT_org --learning_rate 1e-6 --batch_size 16 --weight_decay 1e-2 --BN inst --save_path finetune_results_InstanceBN --run_where lab"
{"epoch": 0, "training_loss": 0.6935797643661499, "training_acc": 47.0, "val_loss": 0.6932441878318787, "val_acc": 44.0}
{"epoch": 1, "training_loss": 0.6930995965003968, "training_acc": 50.0, "val_loss": 0.6931558656692505, "val_acc": 48.0}
{"epoch": 2, "training_loss": 0.6930635643005371, "training_acc": 50.0, "val_loss": 0.6929599976539612, "val_acc": 56.0}
{"epoch": 3, "training_loss": 0.6927015781402588, "training_acc": 54.0, "val_loss": 0.6930645298957825, "val_acc": 52.0}
{"epoch": 4, "training_loss": 0.6930838251113891, "training_acc": 52.0, "val_loss": 0.6928704881668091, "val_acc": 56.0}
{"epoch": 5, "training_loss": 0.693038682937622, "training_acc": 49.0, "val_loss": 0.6930567860603333, "val_acc": 52.0}
{"epoch": 6, "training_loss": 0.6924869966506958, "training_acc": 55.0, "val_loss": 0.6928295087814331, "val_acc": 48.0}
{"epoch": 7, "training_loss": 0.69237309217453, "training_acc": 53.0, "val_loss": 0.6927839589118957, "val_acc": 48.0}
{"epoch": 8, "training_loss": 0.6925131273269653, "training_acc": 54.0, "val_loss": 0.6927457809448242, "val_acc": 48.0}
{"epoch": 9, "training_loss": 0.6924010848999024, "training_acc": 53.0, "val_loss": 0.6926396107673645, "val_acc": 52.0}
{"epoch": 10, "training_loss": 0.6920682954788208, "training_acc": 54.0, "val_loss": 0.6924260640144348, "val_acc": 56.0}
{"epoch": 11, "training_loss": 0.6922034215927124, "training_acc": 51.0, "val_loss": 0.6924921131134033, "val_acc": 56.0}
{"epoch": 12, "training_loss": 0.6923299789428711, "training_acc": 54.0, "val_loss": 0.6923233795166016, "val_acc": 56.0}
{"epoch": 13, "training_loss": 0.692190318107605, "training_acc": 52.0, "val_loss": 0.692134063243866, "val_acc": 56.0}
{"epoch": 14, "training_loss": 0.6919577431678772, "training_acc": 52.0, "val_loss": 0.6919357824325562, "val_acc": 56.0}
{"epoch": 15, "training_loss": 0.69168123960495, "training_acc": 52.0, "val_loss": 0.6916426277160644, "val_acc": 56.0}
{"epoch": 16, "training_loss": 0.6917683124542237, "training_acc": 52.0, "val_loss": 0.6912853741645812, "val_acc": 56.0}
{"epoch": 17, "training_loss": 0.6916144752502441, "training_acc": 52.0, "val_loss": 0.6911455106735229, "val_acc": 56.0}
{"epoch": 18, "training_loss": 0.6913574481010437, "training_acc": 52.0, "val_loss": 0.6911420345306396, "val_acc": 56.0}
{"epoch": 19, "training_loss": 0.6912703418731689, "training_acc": 52.0, "val_loss": 0.6909154057502747, "val_acc": 56.0}
{"epoch": 20, "training_loss": 0.690968108177185, "training_acc": 52.0, "val_loss": 0.6907700037956238, "val_acc": 56.0}
{"epoch": 21, "training_loss": 0.6910937356948853, "training_acc": 52.0, "val_loss": 0.690652425289154, "val_acc": 56.0}
{"epoch": 22, "training_loss": 0.6912772607803345, "training_acc": 52.0, "val_loss": 0.6906019616127014, "val_acc": 56.0}
{"epoch": 23, "training_loss": 0.6912704229354858, "training_acc": 52.0, "val_loss": 0.690324923992157, "val_acc": 56.0}
{"epoch": 24, "training_loss": 0.690833899974823, "training_acc": 52.0, "val_loss": 0.6901759362220764, "val_acc": 56.0}
{"epoch": 25, "training_loss": 0.6911421632766723, "training_acc": 52.0, "val_loss": 0.6903119230270386, "val_acc": 56.0}
{"epoch": 26, "training_loss": 0.6902648997306824, "training_acc": 52.0, "val_loss": 0.6902466320991516, "val_acc": 56.0}
{"epoch": 27, "training_loss": 0.6900425481796265, "training_acc": 52.0, "val_loss": 0.6900700187683105, "val_acc": 56.0}
{"epoch": 28, "training_loss": 0.6911030435562133, "training_acc": 52.0, "val_loss": 0.6896208190917968, "val_acc": 56.0}
{"epoch": 29, "training_loss": 0.6904735231399536, "training_acc": 52.0, "val_loss": 0.6893642783164978, "val_acc": 56.0}
{"epoch": 30, "training_loss": 0.6900814485549926, "training_acc": 52.0, "val_loss": 0.6892280268669129, "val_acc": 56.0}
{"epoch": 31, "training_loss": 0.6905766153335571, "training_acc": 52.0, "val_loss": 0.6890332484245301, "val_acc": 56.0}
{"epoch": 32, "training_loss": 0.6908674931526184, "training_acc": 52.0, "val_loss": 0.6890630459785462, "val_acc": 56.0}
{"epoch": 33, "training_loss": 0.690301353931427, "training_acc": 52.0, "val_loss": 0.6887688827514649, "val_acc": 56.0}
{"epoch": 34, "training_loss": 0.6907895183563233, "training_acc": 52.0, "val_loss": 0.688578941822052, "val_acc": 56.0}
{"epoch": 35, "training_loss": 0.690357141494751, "training_acc": 52.0, "val_loss": 0.6887678527832031, "val_acc": 56.0}
{"epoch": 36, "training_loss": 0.6902610349655152, "training_acc": 52.0, "val_loss": 0.6886575484275818, "val_acc": 56.0}
