"main_modify.py --pretrained_path None --mode finetuning --train_num 100 --layer_control tune_all --stratify strat --random_seed 1 --task ABCD_sex --input_option BT_org --learning_rate 1e-4 --batch_size 16 --weight_decay 1e-3 --BN inst --save_path finetune_results_InstanceBN --run_where lab"
{"epoch": 0, "training_loss": 0.7019639587402344, "training_acc": 45.0, "val_loss": 0.6950679206848145, "val_acc": 48.0}
{"epoch": 1, "training_loss": 0.6946104145050049, "training_acc": 51.0, "val_loss": 0.6925772047042846, "val_acc": 52.0}
{"epoch": 2, "training_loss": 0.6945424270629883, "training_acc": 53.0, "val_loss": 0.6926898312568665, "val_acc": 52.0}
{"epoch": 3, "training_loss": 0.6931816101074219, "training_acc": 53.0, "val_loss": 0.6924627923965454, "val_acc": 52.0}
{"epoch": 4, "training_loss": 0.6906455755233765, "training_acc": 53.0, "val_loss": 0.6937943387031555, "val_acc": 52.0}
{"epoch": 5, "training_loss": 0.6951565361022949, "training_acc": 53.0, "val_loss": 0.6930504631996155, "val_acc": 52.0}
{"epoch": 6, "training_loss": 0.6976495122909546, "training_acc": 53.0, "val_loss": 0.6926557517051697, "val_acc": 52.0}
{"epoch": 7, "training_loss": 0.692643449306488, "training_acc": 53.0, "val_loss": 0.6934279298782349, "val_acc": 52.0}
{"epoch": 8, "training_loss": 0.6957235264778138, "training_acc": 53.0, "val_loss": 0.6940692472457886, "val_acc": 52.0}
{"epoch": 9, "training_loss": 0.6952559494972229, "training_acc": 53.0, "val_loss": 0.6922153067588807, "val_acc": 52.0}
{"epoch": 10, "training_loss": 0.6922016119956971, "training_acc": 53.0, "val_loss": 0.6933043789863587, "val_acc": 52.0}
{"epoch": 11, "training_loss": 0.6938774538040161, "training_acc": 53.0, "val_loss": 0.6923615503311157, "val_acc": 52.0}
{"epoch": 12, "training_loss": 0.6984785151481628, "training_acc": 43.0, "val_loss": 0.6930497694015503, "val_acc": 52.0}
{"epoch": 13, "training_loss": 0.6947845649719239, "training_acc": 53.0, "val_loss": 0.6931429791450501, "val_acc": 52.0}
{"epoch": 14, "training_loss": 0.6926645541191101, "training_acc": 53.0, "val_loss": 0.6924728775024414, "val_acc": 52.0}
{"epoch": 15, "training_loss": 0.6904729247093201, "training_acc": 52.0, "val_loss": 0.6930980038642883, "val_acc": 52.0}
{"epoch": 16, "training_loss": 0.6925991535186767, "training_acc": 53.0, "val_loss": 0.6924583673477173, "val_acc": 52.0}
{"epoch": 17, "training_loss": 0.6930598759651184, "training_acc": 53.0, "val_loss": 0.692871584892273, "val_acc": 52.0}
{"epoch": 18, "training_loss": 0.6918426084518433, "training_acc": 53.0, "val_loss": 0.6925051259994507, "val_acc": 52.0}
{"epoch": 19, "training_loss": 0.6933089637756348, "training_acc": 53.0, "val_loss": 0.6926984810829162, "val_acc": 52.0}
{"epoch": 20, "training_loss": 0.692399218082428, "training_acc": 53.0, "val_loss": 0.6924935173988342, "val_acc": 52.0}
{"epoch": 21, "training_loss": 0.6936869215965271, "training_acc": 53.0, "val_loss": 0.6925410056114196, "val_acc": 52.0}
{"epoch": 22, "training_loss": 0.6923393368721008, "training_acc": 53.0, "val_loss": 0.693094584941864, "val_acc": 56.0}
{"epoch": 23, "training_loss": 0.6934818005561829, "training_acc": 53.0, "val_loss": 0.692430419921875, "val_acc": 52.0}
{"epoch": 24, "training_loss": 0.6923328447341919, "training_acc": 53.0, "val_loss": 0.6923533177375794, "val_acc": 52.0}
{"epoch": 25, "training_loss": 0.6881567287445068, "training_acc": 53.0, "val_loss": 0.6953339886665344, "val_acc": 52.0}
{"epoch": 26, "training_loss": 0.6967392158508301, "training_acc": 53.0, "val_loss": 0.6994867825508118, "val_acc": 52.0}
{"epoch": 27, "training_loss": 0.6984709882736206, "training_acc": 53.0, "val_loss": 0.6982832431793213, "val_acc": 52.0}
{"epoch": 28, "training_loss": 0.6943965649604797, "training_acc": 53.0, "val_loss": 0.6940559697151184, "val_acc": 52.0}
