"main_modify.py --pretrained_path None --mode finetuning --train_num 20 --layer_control tune_all --stratify strat --random_seed 2 --task ADNI_sex --input_option yAware --learning_rate 3e-5 --batch_size 16 --weight_decay 1e-4 --BN inst --save_path finetune_results_InstanceBN"
{"epoch": 0, "training_loss": 0.6922507047653198, "training_acc": 50.0, "val_loss": 0.6914903521537781, "val_acc": 60.0}
{"epoch": 1, "training_loss": 0.6956486701965332, "training_acc": 45.0, "val_loss": 0.6980921626091003, "val_acc": 40.0}
{"epoch": 2, "training_loss": 0.6907397389411927, "training_acc": 55.0, "val_loss": 0.7121783494949341, "val_acc": 40.0}
{"epoch": 3, "training_loss": 0.6872461795806885, "training_acc": 55.0, "val_loss": 0.7175240516662598, "val_acc": 40.0}
{"epoch": 4, "training_loss": 0.6859626770019531, "training_acc": 55.0, "val_loss": 0.7211391925811768, "val_acc": 40.0}
{"epoch": 5, "training_loss": 0.6844051122665405, "training_acc": 55.0, "val_loss": 0.7304590344429016, "val_acc": 40.0}
{"epoch": 6, "training_loss": 0.6848972558975219, "training_acc": 55.0, "val_loss": 0.7389179468154907, "val_acc": 40.0}
{"epoch": 7, "training_loss": 0.6857992649078369, "training_acc": 55.0, "val_loss": 0.734013020992279, "val_acc": 40.0}
{"epoch": 8, "training_loss": 0.683268141746521, "training_acc": 55.0, "val_loss": 0.7194616198539734, "val_acc": 40.0}
{"epoch": 9, "training_loss": 0.6881446242332458, "training_acc": 55.0, "val_loss": 0.7116882801055908, "val_acc": 40.0}
{"epoch": 10, "training_loss": 0.683524489402771, "training_acc": 55.0, "val_loss": 0.7171182036399841, "val_acc": 40.0}
{"epoch": 11, "training_loss": 0.6820624947547913, "training_acc": 55.0, "val_loss": 0.7235396504402161, "val_acc": 40.0}
{"epoch": 12, "training_loss": 0.6824156403541565, "training_acc": 55.0, "val_loss": 0.7254871129989624, "val_acc": 40.0}
{"epoch": 13, "training_loss": 0.6833694338798523, "training_acc": 55.0, "val_loss": 0.7300857901573181, "val_acc": 40.0}
{"epoch": 14, "training_loss": 0.6818910837173462, "training_acc": 55.0, "val_loss": 0.7401061654090881, "val_acc": 40.0}
{"epoch": 15, "training_loss": 0.6784324765205383, "training_acc": 55.0, "val_loss": 0.7476006150245667, "val_acc": 40.0}
{"epoch": 16, "training_loss": 0.6841601610183716, "training_acc": 55.0, "val_loss": 0.7480252981185913, "val_acc": 40.0}
{"epoch": 17, "training_loss": 0.6800415992736817, "training_acc": 55.0, "val_loss": 0.7410101890563965, "val_acc": 40.0}
{"epoch": 18, "training_loss": 0.679587185382843, "training_acc": 55.0, "val_loss": 0.7394546866416931, "val_acc": 40.0}
{"epoch": 19, "training_loss": 0.6812920689582824, "training_acc": 55.0, "val_loss": 0.7391989231109619, "val_acc": 40.0}
