"main_modify.py --pretrained_path /scratch/connectome/dyhan316/VAE_ADHD/barlowtwins/pretrain_results/ABCDbt128a102.pth --mode finetuning --train_num 100 --layer_control freeze --stratify strat --random_seed 0 --task ABCD_sex --input_option BT_org --learning_rate 1e-4 --batch_size 16 --weight_decay 1e-3 --BN inst --save_path finetune_results_InstanceBN --run_where lab"
{"epoch": 0, "training_loss": 0.7009547472000122, "training_acc": 47.0, "val_loss": 0.69454261302948, "val_acc": 48.0}
{"epoch": 1, "training_loss": 0.6983599662780762, "training_acc": 41.0, "val_loss": 0.6923433804512024, "val_acc": 52.0}
{"epoch": 2, "training_loss": 0.6919363570213318, "training_acc": 53.0, "val_loss": 0.6924050569534301, "val_acc": 52.0}
{"epoch": 3, "training_loss": 0.692205605506897, "training_acc": 53.0, "val_loss": 0.6925504040718079, "val_acc": 52.0}
{"epoch": 4, "training_loss": 0.6913997077941895, "training_acc": 53.0, "val_loss": 0.6925057196617126, "val_acc": 52.0}
{"epoch": 5, "training_loss": 0.6923740816116333, "training_acc": 53.0, "val_loss": 0.6924680709838867, "val_acc": 52.0}
{"epoch": 6, "training_loss": 0.692347252368927, "training_acc": 53.0, "val_loss": 0.692675325870514, "val_acc": 52.0}
{"epoch": 7, "training_loss": 0.6923996782302857, "training_acc": 53.0, "val_loss": 0.692431948184967, "val_acc": 52.0}
{"epoch": 8, "training_loss": 0.6915550255775451, "training_acc": 53.0, "val_loss": 0.6925494313240051, "val_acc": 52.0}
{"epoch": 9, "training_loss": 0.6930280113220215, "training_acc": 53.0, "val_loss": 0.6923353123664856, "val_acc": 52.0}
{"epoch": 10, "training_loss": 0.6925210857391357, "training_acc": 53.0, "val_loss": 0.6924358105659485, "val_acc": 52.0}
{"epoch": 11, "training_loss": 0.6916867733001709, "training_acc": 53.0, "val_loss": 0.6923357772827149, "val_acc": 52.0}
{"epoch": 12, "training_loss": 0.692537956237793, "training_acc": 53.0, "val_loss": 0.6923078083992005, "val_acc": 52.0}
{"epoch": 13, "training_loss": 0.6916805005073547, "training_acc": 53.0, "val_loss": 0.6923227977752685, "val_acc": 52.0}
{"epoch": 14, "training_loss": 0.6922015571594238, "training_acc": 53.0, "val_loss": 0.6923966646194458, "val_acc": 52.0}
{"epoch": 15, "training_loss": 0.6915620613098145, "training_acc": 53.0, "val_loss": 0.6925126719474792, "val_acc": 52.0}
{"epoch": 16, "training_loss": 0.6911546182632446, "training_acc": 53.0, "val_loss": 0.6926714491844177, "val_acc": 52.0}
{"epoch": 17, "training_loss": 0.6914558053016663, "training_acc": 53.0, "val_loss": 0.6929153323173523, "val_acc": 52.0}
{"epoch": 18, "training_loss": 0.6914959287643433, "training_acc": 53.0, "val_loss": 0.6936103558540344, "val_acc": 52.0}
{"epoch": 19, "training_loss": 0.6922384166717529, "training_acc": 53.0, "val_loss": 0.69363765001297, "val_acc": 52.0}
{"epoch": 20, "training_loss": 0.6918134212493896, "training_acc": 53.0, "val_loss": 0.6926733589172364, "val_acc": 52.0}
{"epoch": 21, "training_loss": 0.691500985622406, "training_acc": 53.0, "val_loss": 0.6924180316925049, "val_acc": 52.0}
{"epoch": 22, "training_loss": 0.6919179058074951, "training_acc": 53.0, "val_loss": 0.6923333263397217, "val_acc": 52.0}
{"epoch": 23, "training_loss": 0.69118239402771, "training_acc": 53.0, "val_loss": 0.6924139833450318, "val_acc": 52.0}
{"epoch": 24, "training_loss": 0.6912193632125855, "training_acc": 53.0, "val_loss": 0.6923757839202881, "val_acc": 52.0}
{"epoch": 25, "training_loss": 0.6916638374328613, "training_acc": 53.0, "val_loss": 0.6923370814323425, "val_acc": 52.0}
{"epoch": 26, "training_loss": 0.6915056705474854, "training_acc": 53.0, "val_loss": 0.6926884150505066, "val_acc": 52.0}
{"epoch": 27, "training_loss": 0.6922846341133118, "training_acc": 53.0, "val_loss": 0.6931400728225708, "val_acc": 52.0}
{"epoch": 28, "training_loss": 0.6924547982215882, "training_acc": 53.0, "val_loss": 0.6923989176750183, "val_acc": 52.0}
{"epoch": 29, "training_loss": 0.6917427730560303, "training_acc": 53.0, "val_loss": 0.6923460006713867, "val_acc": 52.0}
{"epoch": 30, "training_loss": 0.692286958694458, "training_acc": 53.0, "val_loss": 0.6923949885368347, "val_acc": 52.0}
{"epoch": 31, "training_loss": 0.6918197870254517, "training_acc": 53.0, "val_loss": 0.6934711146354675, "val_acc": 52.0}
