"main_optuna_fix_3.py --pretrained_path /scratch/connectome/study_group/VAE_ADHD/junbeom_weights/UKByAa64a.pth --mode finetuning --train_num 80 --layer_control tune_all --stratify strat --random_seed 0 --task ABCD_sex --input_option yAware --batch_size 64 --save_path finetune_ABCD_fix_3_early_loss --binary_class True --run_where lab --early_criteria loss"
{"epoch": 0, "training_loss": 55.567996978759766, "training_acc": 47.5, "val_loss": 13.86985182762146, "val_acc": 55.0, "val_auroc": 0.444, "time": 10.42}
{"epoch": 1, "training_loss": 55.31206703186035, "training_acc": 55.0, "val_loss": 13.852370977401733, "val_acc": 55.0, "val_auroc": 0.424, "time": 19.98}
{"epoch": 2, "training_loss": 55.34179401397705, "training_acc": 51.25, "val_loss": 13.785485029220581, "val_acc": 55.0, "val_auroc": 0.465, "time": 29.68}
{"epoch": 3, "training_loss": 55.29804706573486, "training_acc": 52.5, "val_loss": 13.776745796203613, "val_acc": 55.0, "val_auroc": 0.465, "time": 39.05}
{"epoch": 4, "training_loss": 55.42238235473633, "training_acc": 52.5, "val_loss": 13.774372339248657, "val_acc": 55.0, "val_auroc": 0.465, "time": 49.06}
{"epoch": 5, "training_loss": 55.29325485229492, "training_acc": 52.5, "val_loss": 13.759545087814331, "val_acc": 55.0, "val_auroc": 0.485, "time": 58.52}
{"epoch": 6, "training_loss": 55.2777156829834, "training_acc": 52.5, "val_loss": 13.755136728286743, "val_acc": 55.0, "val_auroc": 0.505, "time": 67.78}
{"epoch": 7, "training_loss": 55.20717525482178, "training_acc": 52.5, "val_loss": 13.744856119155884, "val_acc": 55.0, "val_auroc": 0.535, "time": 79.05}
{"epoch": 8, "training_loss": 55.17796802520752, "training_acc": 52.5, "val_loss": 13.739457130432129, "val_acc": 55.0, "val_auroc": 0.556, "time": 89.18}
{"epoch": 9, "training_loss": 55.03276824951172, "training_acc": 52.5, "val_loss": 13.750162124633789, "val_acc": 55.0, "val_auroc": 0.545, "time": 98.13}
{"epoch": 10, "training_loss": 55.10384941101074, "training_acc": 52.5, "val_loss": 13.76821756362915, "val_acc": 55.0, "val_auroc": 0.505, "time": 107.39}
{"epoch": 11, "training_loss": 54.90204429626465, "training_acc": 52.5, "val_loss": 13.773864507675171, "val_acc": 55.0, "val_auroc": 0.535, "time": 116.21}
{"epoch": 12, "training_loss": 55.09332084655762, "training_acc": 52.5, "val_loss": 13.778184652328491, "val_acc": 55.0, "val_auroc": 0.525, "time": 125.35}
{"epoch": 13, "training_loss": 54.92548751831055, "training_acc": 52.5, "val_loss": 13.779524564743042, "val_acc": 55.0, "val_auroc": 0.545, "time": 134.89}
{"epoch": 14, "training_loss": 54.84444236755371, "training_acc": 52.5, "val_loss": 13.773508071899414, "val_acc": 55.0, "val_auroc": 0.576, "time": 144.25}
{"epoch": 15, "training_loss": 54.91206359863281, "training_acc": 52.5, "val_loss": 13.739098310470581, "val_acc": 55.0, "val_auroc": 0.576, "time": 153.79}
{"epoch": 16, "training_loss": 54.76213073730469, "training_acc": 52.5, "val_loss": 13.717625141143799, "val_acc": 55.0, "val_auroc": 0.566, "time": 163.24}
{"epoch": 17, "training_loss": 54.9405632019043, "training_acc": 52.5, "val_loss": 13.723689317703247, "val_acc": 55.0, "val_auroc": 0.586, "time": 172.05}
{"epoch": 18, "training_loss": 54.698551177978516, "training_acc": 52.5, "val_loss": 13.718132972717285, "val_acc": 55.0, "val_auroc": 0.586, "time": 181.04}
{"epoch": 19, "training_loss": 54.75252437591553, "training_acc": 52.5, "val_loss": 13.69447112083435, "val_acc": 55.0, "val_auroc": 0.576, "time": 190.62}
{"epoch": 20, "training_loss": 54.53578567504883, "training_acc": 52.5, "val_loss": 13.69219422340393, "val_acc": 55.0, "val_auroc": 0.606, "time": 200.25}
{"epoch": 21, "training_loss": 54.329837799072266, "training_acc": 55.0, "val_loss": 13.72080683708191, "val_acc": 55.0, "val_auroc": 0.616, "time": 210.12}
{"epoch": 22, "training_loss": 54.21530628204346, "training_acc": 70.0, "val_loss": 13.701494932174683, "val_acc": 55.0, "val_auroc": 0.626, "time": 219.4}
{"epoch": 23, "training_loss": 54.344852447509766, "training_acc": 62.5, "val_loss": 13.647686243057251, "val_acc": 55.0, "val_auroc": 0.626, "time": 228.5}
{"epoch": 24, "training_loss": 54.00659370422363, "training_acc": 56.25, "val_loss": 13.640382289886475, "val_acc": 55.0, "val_auroc": 0.616, "time": 237.45}
{"epoch": 25, "training_loss": 54.357913970947266, "training_acc": 52.5, "val_loss": 13.681105375289917, "val_acc": 55.0, "val_auroc": 0.586, "time": 246.75}
{"epoch": 26, "training_loss": 54.71366882324219, "training_acc": 52.5, "val_loss": 13.705705404281616, "val_acc": 55.0, "val_auroc": 0.596, "time": 255.85}
{"epoch": 27, "training_loss": 54.46428871154785, "training_acc": 52.5, "val_loss": 13.687288761138916, "val_acc": 55.0, "val_auroc": 0.606, "time": 265.17}
{"epoch": 28, "training_loss": 54.16800308227539, "training_acc": 52.5, "val_loss": 13.59875202178955, "val_acc": 55.0, "val_auroc": 0.616, "time": 274.14}
{"epoch": 29, "training_loss": 53.467989921569824, "training_acc": 55.0, "val_loss": 13.768805265426636, "val_acc": 55.0, "val_auroc": 0.616, "time": 282.95}
{"epoch": 30, "training_loss": 54.30962944030762, "training_acc": 56.25, "val_loss": 13.747339248657227, "val_acc": 55.0, "val_auroc": 0.616, "time": 292.04}
{"epoch": 31, "training_loss": 53.97001266479492, "training_acc": 60.0, "val_loss": 13.600410223007202, "val_acc": 55.0, "val_auroc": 0.606, "time": 301.85}
{"epoch": 32, "training_loss": 53.22019577026367, "training_acc": 60.0, "val_loss": 13.565946817398071, "val_acc": 55.0, "val_auroc": 0.606, "time": 311.48}
{"epoch": 33, "training_loss": 52.627676010131836, "training_acc": 62.5, "val_loss": 13.567373752593994, "val_acc": 55.0, "val_auroc": 0.596, "time": 321.17}
{"epoch": 34, "training_loss": 52.94625186920166, "training_acc": 77.5, "val_loss": 13.556336164474487, "val_acc": 55.0, "val_auroc": 0.606, "time": 330.56}
{"epoch": 35, "training_loss": 52.19730472564697, "training_acc": 77.5, "val_loss": 13.529635667800903, "val_acc": 55.0, "val_auroc": 0.586, "time": 339.89}
{"epoch": 36, "training_loss": 52.02414894104004, "training_acc": 72.5, "val_loss": 13.59277606010437, "val_acc": 55.0, "val_auroc": 0.586, "time": 349.41}
{"epoch": 37, "training_loss": 51.05381965637207, "training_acc": 83.75, "val_loss": 13.569648265838623, "val_acc": 55.0, "val_auroc": 0.586, "time": 358.93}
{"epoch": 38, "training_loss": 50.25453567504883, "training_acc": 83.75, "val_loss": 13.538931608200073, "val_acc": 55.0, "val_auroc": 0.586, "time": 368.39}
{"epoch": 39, "training_loss": 51.77316093444824, "training_acc": 60.0, "val_loss": 13.52824091911316, "val_acc": 55.0, "val_auroc": 0.606, "time": 378.21}
{"epoch": 40, "training_loss": 51.11687469482422, "training_acc": 62.5, "val_loss": 14.000813961029053, "val_acc": 55.0, "val_auroc": 0.586, "time": 389.59}
{"epoch": 41, "training_loss": 51.72119617462158, "training_acc": 58.75, "val_loss": 13.951084613800049, "val_acc": 55.0, "val_auroc": 0.586, "time": 398.89}
{"epoch": 42, "training_loss": 50.03375434875488, "training_acc": 67.5, "val_loss": 13.687077760696411, "val_acc": 55.0, "val_auroc": 0.616, "time": 409.07}
{"epoch": 43, "training_loss": 52.770992279052734, "training_acc": 52.5, "val_loss": 13.979858160018921, "val_acc": 55.0, "val_auroc": 0.616, "time": 418.17}
{"epoch": 44, "training_loss": 53.231526374816895, "training_acc": 52.5, "val_loss": 13.338172435760498, "val_acc": 55.0, "val_auroc": 0.626, "time": 427.86}
{"epoch": 45, "training_loss": 48.4211311340332, "training_acc": 78.75, "val_loss": 14.457367658615112, "val_acc": 55.0, "val_auroc": 0.646, "time": 437.04}
{"epoch": 46, "training_loss": 53.759881019592285, "training_acc": 50.0, "val_loss": 13.681808710098267, "val_acc": 55.0, "val_auroc": 0.657, "time": 446.25}
{"epoch": 47, "training_loss": 48.207512855529785, "training_acc": 72.5, "val_loss": 13.5950767993927, "val_acc": 55.0, "val_auroc": 0.626, "time": 455.53}
{"epoch": 48, "training_loss": 51.33147430419922, "training_acc": 53.75, "val_loss": 13.590383529663086, "val_acc": 55.0, "val_auroc": 0.636, "time": 465.0}
{"epoch": 49, "training_loss": 50.525052070617676, "training_acc": 57.5, "val_loss": 13.527075052261353, "val_acc": 60.0, "val_auroc": 0.667, "time": 474.31}
{"epoch": 50, "training_loss": 47.672813415527344, "training_acc": 73.75, "val_loss": 13.811947107315063, "val_acc": 60.0, "val_auroc": 0.667, "time": 483.75}
{"epoch": 51, "training_loss": 48.346221923828125, "training_acc": 67.5, "val_loss": 13.314939737319946, "val_acc": 55.0, "val_auroc": 0.646, "time": 493.1}
{"epoch": 52, "training_loss": 48.31523513793945, "training_acc": 70.0, "val_loss": 13.247261047363281, "val_acc": 55.0, "val_auroc": 0.677, "time": 502.86}
